customer_id,transaction_date,city,customers,purchase
225,2023-10-31,Bogor,member,845
209,2023-05-23,Depok,casual,1045
227,2023-11-19,Tangerang,casual,815
206,2023-09-12,Bogor,casual,940
244,2023-09-05,Jakarta,casual,760
216,2023-11-18,Jakarta,casual,890
205,2023-10-03,Tangerang,casual,925
232,2023-12-01,Bekasi,member,880
207,2023-09-23,Tangerang,member,755
211,2023-11-16,Bogor,member,845
248,2023-07-05,Bogor,member,880
209,2023-06-26,Jakarta,casual,945
220,2023-05-26,Bekasi,casual,695
212,2023-07-22,Tangerang,member,830
250,2023-07-17,Bogor,member,920
213,2023-10-10,Bekasi,casual,715
239,2023-09-23,Tangerang,member,815
239,2023-07-24,Bekasi,casual,940
238,2023-05-30,Tangerang,member,1010
237,2023-07-04,Bogor,casual,925
203,2023-07-25,Tangerang,casual,835
246,2023-10-18,Bogor,casual,880
232,2023-08-22,Depok,casual,975
248,2023-07-05,Jakarta,member,895
231,2023-08-23,Bogor,casual,830
232,2023-11-20,Depok,member,775
250,2023-06-19,Jakarta,casual,795
204,2023-06-13,Bogor,member,930
247,2023-06-01,Bekasi,casual,1015
229,2023-08-26,Bogor,member,890
208,2023-05-14,Bogor,member,940
232,2023-10-19,Bekasi,casual,800
225,2023-07-27,Bekasi,casual,885
234,2023-12-21,Bogor,member,990
250,2023-07-04,Depok,member,830
241,2023-11-04,Bekasi,member,855
209,2023-08-30,Bogor,member,925
208,2023-09-10,Depok,member,985
222,2023-08-02,Depok,member,835
204,2023-07-22,Depok,casual,880
231,2023-12-18,Depok,member,920
247,2023-08-22,Depok,member,980
205,2023-10-04,Depok,member,840
227,2023-08-31,Bogor,casual,850
242,2023-09-25,Tangerang,casual,955
214,2023-10-20,Depok,casual,870
223,2023-12-17,Bogor,casual,805
213,2023-05-14,Bekasi,member,915
208,2023-12-25,Depok,casual,995
229,2023-05-10,Jakarta,casual,725
226,2023-10-02,Bekasi,casual,1030
208,2023-10-08,Bekasi,member,700
240,2023-05-29,Depok,member,815
207,2023-09-30,Depok,casual,825
225,2023-09-09,Tangerang,member,820
248,2023-08-14,Jakarta,member,755
250,2023-05-22,Jakarta,member,830
207,2023-05-16,Depok,member,775
212,2023-07-07,Bogor,member,735
216,2023-05-20,Jakarta,casual,765
230,2023-07-21,Jakarta,casual,1020
229,2023-09-20,Bekasi,member,760
223,2023-12-25,Bogor,casual,790
228,2023-05-31,Depok,casual,1020
229,2023-09-23,Bogor,member,825
215,2023-11-05,Bekasi,casual,840
203,2023-07-26,Jakarta,member,860
222,2023-07-18,Depok,member,855
216,2023-05-10,Jakarta,member,865
222,2023-10-22,Bogor,casual,805
215,2023-08-18,Tangerang,member,805
226,2023-11-29,Jakarta,casual,950
224,2023-11-19,Tangerang,member,780
212,2023-11-18,Jakarta,casual,765
225,2023-10-10,Bekasi,member,810
207,2023-05-16,Bogor,casual,860
250,2023-10-16,Depok,member,780
231,2023-08-22,Jakarta,casual,740
239,2023-06-10,Tangerang,member,870
216,2023-06-27,Depok,member,975
232,2023-09-18,Jakarta,member,980
223,2023-10-01,Tangerang,member,1060
249,2023-12-29,Depok,member,725
207,2023-11-28,Tangerang,member,975
232,2023-05-28,Depok,member,950
231,2023-09-29,Tangerang,member,830
238,2023-06-20,Depok,casual,885
213,2023-08-30,Tangerang,member,860
229,2023-09-14,Depok,casual,865
225,2023-09-19,Jakarta,member,1000
249,2023-10-05,Bekasi,member,945
208,2023-10-24,Bekasi,casual,990
207,2023-12-18,Jakarta,casual,965
209,2023-05-30,Tangerang,member,850
249,2023-12-19,Bogor,casual,895
224,2023-12-26,Depok,casual,845
205,2023-09-28,Depok,casual,840
234,2023-12-31,Depok,casual,860
217,2023-07-18,Jakarta,member,775
220,2023-08-14,Bekasi,casual,945
213,2023-09-21,Depok,member,950
246,2023-05-25,Bogor,casual,655
225,2023-06-11,Bogor,casual,985
218,2023-10-01,Tangerang,casual,935
240,2023-05-27,Tangerang,casual,735
227,2023-05-01,Jakarta,casual,930
208,2023-05-29,Bogor,member,835
245,2023-10-19,Depok,casual,945
232,2023-09-26,Tangerang,casual,620
247,2023-07-28,Tangerang,casual,905
213,2023-09-10,Bekasi,casual,815
247,2023-09-04,Bogor,member,825
242,2023-11-19,Jakarta,casual,790
238,2023-10-24,Tangerang,member,830
218,2023-09-02,Jakarta,member,930
231,2023-10-15,Bogor,member,1000
215,2023-11-24,Bogor,casual,825
245,2023-11-08,Bogor,casual,880
226,2023-10-17,Jakarta,member,780
244,2023-08-28,Bogor,member,960
238,2023-11-19,Jakarta,member,795
221,2023-06-19,Bekasi,member,925
228,2023-11-09,Bogor,member,1010
238,2023-09-26,Jakarta,member,850
223,2023-08-22,Bekasi,casual,825
242,2023-09-28,Jakarta,member,790
208,2023-10-30,Bekasi,member,750
250,2023-11-07,Bogor,member,1070
232,2023-08-13,Bekasi,member,835
226,2023-06-16,Bogor,member,1055
228,2023-08-03,Bogor,casual,855
245,2023-06-14,Bogor,casual,890
214,2023-11-30,Jakarta,member,850
211,2023-07-03,Depok,casual,800
250,2023-12-31,Bogor,member,840
202,2023-10-19,Depok,casual,775
238,2023-09-24,Bekasi,member,930
203,2023-09-25,Bekasi,casual,885
232,2023-11-12,Bekasi,casual,770
216,2023-09-28,Jakarta,casual,850
226,2023-07-10,Bogor,member,945
204,2023-10-23,Bekasi,casual,820
243,2023-05-10,Bekasi,casual,905
237,2023-11-08,Bekasi,casual,855
243,2023-07-14,Tangerang,member,1070
226,2023-12-03,Depok,casual,940
226,2023-07-28,Bogor,casual,665
239,2023-07-05,Depok,casual,895
245,2023-09-02,Jakarta,casual,995
202,2023-12-19,Bekasi,casual,965
220,2023-10-17,Depok,member,880
221,2023-10-11,Bogor,member,905
239,2023-12-27,Tangerang,member,825
204,2023-11-16,Depok,member,745
211,2023-10-16,Depok,casual,785
218,2023-07-01,Bogor,casual,900
225,2023-06-05,Tangerang,member,835
206,2023-10-10,Tangerang,casual,925
235,2023-07-17,Bekasi,member,970
208,2023-09-30,Depok,casual,785
235,2023-10-07,Depok,member,780
217,2023-07-04,Tangerang,member,775
221,2023-05-09,Depok,member,885
230,2023-09-10,Tangerang,casual,820
205,2023-09-29,Depok,casual,905
207,2023-11-21,Tangerang,member,805
214,2023-05-06,Bekasi,member,945
203,2023-10-21,Bekasi,member,840
227,2023-08-19,Tangerang,member,900
225,2023-05-28,Bogor,casual,920
242,2023-12-03,Bekasi,casual,750
233,2023-11-13,Bekasi,member,1065
226,2023-10-25,Depok,member,830
203,2023-11-08,Tangerang,member,890
208,2023-12-03,Bogor,casual,795
242,2023-09-11,Depok,member,970
213,2023-12-15,Depok,casual,885
238,2023-06-05,Bogor,member,870
226,2023-10-24,Bekasi,casual,865
223,2023-08-18,Bogor,casual,885
229,2023-12-01,Tangerang,member,990
224,2023-06-03,Depok,casual,820
209,2023-10-13,Depok,casual,760
208,2023-08-22,Bogor,member,835
225,2023-10-05,Tangerang,casual,710
217,2023-08-21,Bogor,casual,785
218,2023-07-29,Tangerang,casual,755
244,2023-08-04,Jakarta,member,970
237,2023-07-23,Bogor,casual,1110
208,2023-05-28,Bekasi,member,855
227,2023-09-25,Bekasi,casual,775
243,2023-06-14,Depok,member,815
214,2023-09-07,Tangerang,member,925
216,2023-11-20,Jakarta,casual,840
213,2023-05-09,Bogor,member,970
215,2023-06-29,Jakarta,member,905
213,2023-09-06,Tangerang,member,880
231,2023-12-29,Bogor,casual,930
242,2023-05-20,Tangerang,member,820
227,2023-05-16,Tangerang,member,820
248,2023-05-14,Bekasi,casual,825
242,2023-07-29,Bekasi,member,800
213,2023-10-31,Depok,casual,640
220,2023-10-16,Bogor,casual,1020
226,2023-07-17,Depok,member,890
223,2023-12-05,Bekasi,member,790
229,2023-06-01,Bogor,casual,1000
216,2023-07-04,Tangerang,member,920
203,2023-10-09,Depok,member,840
225,2023-09-27,Bekasi,casual,975
208,2023-11-29,Tangerang,member,885
249,2023-09-02,Depok,member,905
238,2023-07-30,Jakarta,casual,835
242,2023-09-05,Bekasi,casual,865
204,2023-09-10,Depok,casual,905
242,2023-12-23,Tangerang,casual,800
214,2023-10-28,Depok,member,920
207,2023-11-07,Bogor,casual,820
225,2023-05-20,Depok,member,910
226,2023-06-04,Jakarta,casual,720
237,2023-12-20,Depok,member,855
236,2023-08-18,Depok,casual,765
226,2023-09-28,Depok,member,895
202,2023-12-23,Bogor,member,875
228,2023-12-02,Tangerang,member,845
238,2023-12-29,Bogor,member,745
247,2023-07-31,Jakarta,casual,990
243,2023-09-13,Bogor,member,780
219,2023-07-05,Bekasi,member,785
247,2023-11-04,Depok,casual,850
219,2023-07-11,Tangerang,member,935
229,2023-10-01,Tangerang,member,890
225,2023-12-08,Tangerang,member,815
250,2023-06-09,Depok,member,850
214,2023-12-30,Depok,member,805
203,2023-11-05,Tangerang,casual,900
247,2023-09-02,Bekasi,casual,835
243,2023-09-22,Bogor,member,840
225,2023-11-17,Bogor,casual,900
201,2023-06-28,Tangerang,member,975
229,2023-05-31,Jakarta,casual,765
213,2023-08-21,Tangerang,casual,935
215,2023-05-05,Depok,member,1060
218,2023-06-13,Jakarta,member,890
228,2023-08-26,Tangerang,casual,975
226,2023-12-07,Bekasi,member,910
246,2023-12-13,Bogor,member,785
227,2023-12-09,Jakarta,casual,955
208,2023-11-04,Depok,casual,855
229,2023-12-20,Depok,casual,695
218,2023-06-09,Bogor,casual,860
207,2023-06-22,Tangerang,member,1005
248,2023-11-18,Depok,casual,835
249,2023-08-02,Jakarta,member,910
240,2023-05-09,Depok,member,760
207,2023-11-07,Jakarta,casual,790
233,2023-10-13,Depok,member,920
226,2023-12-18,Depok,member,1010
222,2023-10-20,Jakarta,member,1040
209,2023-07-18,Depok,member,720
226,2023-10-22,Jakarta,casual,895
214,2023-06-10,Jakarta,member,780
243,2023-10-23,Depok,member,765
216,2023-07-08,Tangerang,casual,870
246,2023-11-09,Depok,casual,870
247,2023-09-10,Depok,member,815
203,2023-07-31,Bogor,member,825
227,2023-06-26,Tangerang,member,1050
258,2023-11-07,Bogor,casual,875
274,2023-07-25,Depok,casual,840
294,2023-09-16,Bekasi,member,950
296,2023-08-17,Bogor,member,710
270,2023-07-22,Bekasi,casual,785
266,2023-11-02,Bogor,member,810
259,2023-08-23,Bogor,casual,660
278,2023-06-25,Depok,member,955
258,2023-10-24,Bogor,member,800
276,2023-11-28,Bogor,casual,810
283,2023-06-23,Bogor,member,815
264,2023-10-10,Bekasi,member,970
271,2023-09-03,Tangerang,member,990
256,2023-07-26,Depok,member,915
268,2023-07-26,Tangerang,member,910
296,2023-08-04,Depok,casual,960
268,2023-07-23,Tangerang,member,740
276,2023-12-01,Bogor,casual,990
294,2023-08-13,Jakarta,casual,945
284,2023-11-06,Bogor,member,785
271,2023-06-02,Jakarta,member,850
294,2023-09-16,Jakarta,casual,910
275,2023-12-22,Jakarta,casual,750
293,2023-07-06,Bekasi,casual,975
253,2023-10-19,Jakarta,casual,860
270,2023-08-12,Jakarta,casual,955
269,2023-12-16,Bekasi,casual,940
258,2023-07-17,Jakarta,member,825
294,2023-06-14,Depok,casual,830
263,2023-10-18,Bogor,casual,755
259,2023-09-09,Jakarta,member,825
257,2023-09-23,Depok,member,915
264,2023-06-17,Tangerang,casual,970
257,2023-07-28,Bekasi,casual,830
276,2023-10-06,Jakarta,member,750
261,2023-08-20,Depok,casual,780
299,2023-08-29,Jakarta,member,830
286,2023-07-05,Jakarta,member,785
276,2023-09-27,Depok,member,670
258,2023-08-23,Bogor,member,815
280,2023-09-18,Tangerang,casual,875
294,2023-09-26,Bogor,casual,850
298,2023-08-30,Bogor,member,755
293,2023-10-22,Depok,member,830
290,2023-10-15,Depok,casual,650
268,2023-09-05,Tangerang,casual,770
276,2023-07-23,Bogor,member,945
254,2023-11-14,Tangerang,member,655
273,2023-06-18,Jakarta,casual,935
282,2023-08-12,Bogor,member,880
267,2023-11-10,Depok,casual,840
284,2023-08-26,Depok,member,885
262,2023-07-23,Tangerang,casual,865
270,2023-09-13,Bekasi,member,1015
293,2023-07-02,Jakarta,casual,780
276,2023-12-16,Tangerang,casual,865
288,2023-07-27,Depok,member,920
285,2023-09-21,Tangerang,casual,800
297,2023-08-11,Jakarta,casual,885
279,2023-11-20,Tangerang,casual,750
270,2023-09-25,Depok,casual,955
276,2023-08-01,Jakarta,member,925
280,2023-10-17,Tangerang,member,705
270,2023-07-15,Depok,casual,805
263,2023-09-10,Bekasi,member,925
276,2023-11-18,Tangerang,member,920
285,2023-08-15,Depok,member,930
280,2023-07-12,Bogor,member,785
253,2023-09-25,Jakarta,casual,1005
284,2023-06-12,Depok,casual,750
261,2023-08-19,Bekasi,casual,845
283,2023-07-04,Tangerang,casual,980
275,2023-11-10,Bekasi,member,925
258,2023-12-24,Depok,casual,965
283,2023-07-05,Tangerang,member,835
292,2023-09-02,Tangerang,member,805
289,2023-08-17,Depok,member,870
283,2023-12-20,Jakarta,member,755
275,2023-06-24,Bekasi,member,930
269,2023-11-16,Jakarta,member,1045
257,2023-06-07,Depok,casual,900
286,2023-11-13,Jakarta,member,790
256,2023-09-05,Bekasi,casual,945
268,2023-08-15,Depok,member,965
294,2023-07-14,Depok,casual,890
259,2023-10-26,Bekasi,casual,620
284,2023-12-22,Jakarta,member,805
290,2023-10-24,Bogor,casual,995
296,2023-11-06,Tangerang,casual,905
263,2023-10-12,Jakarta,casual,925
273,2023-10-25,Bekasi,casual,845
259,2023-06-03,Bekasi,casual,945
300,2023-11-06,Bekasi,member,900
256,2023-06-12,Depok,casual,930
253,2023-06-01,Bekasi,member,985
267,2023-08-14,Bogor,casual,800
294,2023-08-24,Jakarta,member,930
276,2023-08-11,Bogor,member,860
269,2023-12-24,Bogor,casual,795
286,2023-06-01,Tangerang,member,790
275,2023-07-25,Bekasi,member,825
275,2023-08-17,Jakarta,member,720
278,2023-07-18,Tangerang,member,1085
263,2023-12-04,Bogor,member,970
294,2023-09-27,Jakarta,casual,990
264,2023-11-15,Bogor,casual,750
296,2023-07-06,Jakarta,member,930
295,2023-09-24,Tangerang,casual,970
285,2023-08-27,Bogor,member,980
269,2023-11-18,Depok,member,775
289,2023-12-05,Depok,casual,880
258,2023-11-09,Bekasi,member,960
276,2023-12-03,Bekasi,casual,930
289,2023-11-11,Bogor,member,805
270,2023-10-31,Tangerang,casual,860
261,2023-12-19,Jakarta,member,680
257,2023-07-17,Tangerang,casual,800
256,2023-06-07,Jakarta,casual,740
253,2023-12-21,Tangerang,casual,910
298,2023-06-29,Jakarta,member,700
264,2023-11-27,Bogor,casual,775
281,2023-06-11,Bogor,member,920
281,2023-08-26,Tangerang,casual,775
293,2023-11-01,Jakarta,casual,925
300,2023-06-05,Bogor,casual,765
277,2023-12-30,Bekasi,member,965
259,2023-11-08,Bogor,member,860
280,2023-11-10,Tangerang,member,800
277,2023-11-13,Bekasi,casual,910
258,2023-06-26,Bogor,casual,905
288,2023-06-14,Bekasi,member,855
275,2023-11-16,Jakarta,casual,955
294,2023-11-28,Depok,casual,890
285,2023-07-21,Bekasi,member,745
263,2023-11-24,Jakarta,member,660
251,2023-06-21,Bekasi,casual,870
283,2023-06-02,Bogor,casual,925
275,2023-10-30,Jakarta,casual,875
253,2023-06-08,Bogor,casual,915
293,2023-11-22,Jakarta,casual,950
264,2023-11-24,Bogor,casual,705
268,2023-11-17,Bogor,member,765
293,2023-06-26,Jakarta,member,940
285,2023-09-03,Jakarta,member,950
282,2023-12-12,Tangerang,member,800
271,2023-06-20,Depok,casual,825
253,2023-08-30,Depok,casual,895
288,2023-11-25,Tangerang,member,840
298,2023-06-28,Tangerang,member,690
296,2023-06-10,Jakarta,casual,865
289,2023-07-20,Tangerang,member,880
297,2023-11-08,Tangerang,casual,920
266,2023-08-08,Bogor,member,850
284,2023-09-28,Depok,casual,850
266,2023-08-03,Depok,casual,930
283,2023-08-12,Bekasi,casual,900
294,2023-06-18,Bogor,casual,940
261,2023-10-26,Tangerang,member,905
259,2023-11-23,Bogor,casual,815
290,2023-07-01,Depok,member,935
298,2023-10-12,Bogor,casual,935
261,2023-11-14,Tangerang,member,870
279,2023-12-15,Bekasi,casual,880
263,2023-11-15,Tangerang,member,785
283,2023-11-27,Jakarta,member,785
289,2023-06-10,Jakarta,casual,975
296,2023-09-18,Jakarta,casual,895
255,2023-10-03,Jakarta,member,830
272,2023-07-21,Jakarta,member,825
270,2023-10-31,Depok,member,910
260,2023-06-19,Tangerang,member,815
276,2023-12-26,Bogor,member,960
270,2023-12-09,Tangerang,member,845
263,2023-11-18,Bogor,casual,760
269,2023-06-19,Jakarta,member,935
253,2023-11-30,Tangerang,member,790
252,2023-10-15,Bogor,member,740
255,2023-07-04,Jakarta,casual,715
267,2023-07-26,Depok,casual,905
276,2023-09-22,Bekasi,casual,960
259,2023-11-06,Depok,casual,785
283,2023-06-24,Tangerang,member,830
271,2023-06-01,Bekasi,casual,815
292,2023-10-24,Tangerang,casual,830
284,2023-09-30,Tangerang,casual,865
260,2023-09-11,Bogor,member,870
263,2023-08-30,Depok,member,705
297,2023-10-23,Bekasi,casual,825
279,2023-06-27,Jakarta,member,895
276,2023-09-27,Jakarta,member,760
252,2023-06-03,Jakarta,member,905
275,2023-07-17,Tangerang,member,990
293,2023-11-27,Bekasi,member,705
257,2023-12-04,Tangerang,casual,845
286,2023-10-21,Bogor,casual,890
273,2023-11-01,Tangerang,member,790
284,2023-07-14,Bogor,casual,955
297,2023-09-17,Depok,casual,860
300,2023-06-18,Bekasi,member,730
266,2023-11-20,Tangerang,casual,1000
262,2023-10-12,Depok,member,900
259,2023-08-27,Bogor,member,770
279,2023-07-02,Jakarta,member,795
276,2023-11-05,Jakarta,casual,1070
287,2023-06-08,Depok,member,800
294,2023-12-14,Tangerang,casual,825
253,2023-12-14,Tangerang,member,900
300,2023-06-02,Depok,casual,965
259,2023-10-03,Depok,member,800
275,2023-07-23,Tangerang,casual,800
282,2023-10-13,Jakarta,member,1000
257,2023-06-03,Jakarta,casual,1005
252,2023-10-24,Bogor,member,1020
261,2023-12-05,Jakarta,member,960
286,2023-07-01,Jakarta,member,895
283,2023-09-29,Jakarta,member,905
282,2023-09-11,Bogor,member,840
286,2023-08-01,Bekasi,member,690
275,2023-09-04,Bogor,member,925
268,2023-08-13,Jakarta,member,805
256,2023-12-16,Jakarta,casual,960
251,2023-10-05,Depok,member,910
300,2023-06-24,Depok,casual,815
293,2023-06-24,Tangerang,member,830
288,2023-06-19,Depok,member,710
275,2023-10-21,Bogor,casual,770
270,2023-10-05,Jakarta,casual,690
293,2023-10-17,Bogor,member,880
284,2023-09-18,Bogor,casual,885
298,2023-11-06,Depok,casual,775
255,2023-06-08,Depok,casual,850
254,2023-10-20,Jakarta,casual,865
294,2023-06-08,Bogor,member,805
259,2023-09-26,Jakarta,casual,745
273,2023-06-21,Tangerang,member,880
267,2023-09-24,Tangerang,casual,735
278,2023-09-07,Tangerang,casual,965
272,2023-09-10,Depok,casual,845
253,2023-06-24,Tangerang,casual,880
283,2023-07-04,Bogor,casual,845
275,2023-12-11,Bogor,member,875
269,2023-06-14,Bekasi,casual,855
257,2023-06-04,Tangerang,casual,775
257,2023-07-13,Bekasi,casual,965
275,2023-09-10,Depok,casual,670
293,2023-09-01,Jakarta,member,730
258,2023-09-29,Jakarta,casual,975
296,2023-08-28,Bogor,member,785
282,2023-06-17,Bogor,member,685
283,2023-12-06,Jakarta,member,700
270,2023-08-19,Jakarta,casual,845
294,2023-07-29,Bekasi,casual,935
288,2023-10-04,Depok,member,760
293,2023-09-25,Tangerang,member,895
267,2023-08-14,Tangerang,member,920
279,2023-07-06,Bekasi,member,885
293,2023-07-10,Bogor,member,895
280,2023-07-08,Bogor,member,945
298,2023-11-30,Bogor,casual,720
275,2023-10-06,Tangerang,member,850
296,2023-11-09,Jakarta,member,770
266,2023-12-29,Depok,member,980
275,2023-09-17,Bogor,member,900
292,2023-10-15,Tangerang,member,980
280,2023-08-11,Bekasi,casual,825
262,2023-07-29,Jakarta,casual,815
258,2023-09-06,Jakarta,member,890
255,2023-12-31,Jakarta,casual,845
293,2023-12-22,Bekasi,member,770
257,2023-11-06,Tangerang,casual,940
284,2023-07-21,Jakarta,member,875
293,2023-11-01,Depok,casual,1000
275,2023-10-28,Bogor,casual,800
257,2023-12-16,Tangerang,casual,845
274,2023-10-11,Jakarta,member,935
293,2023-08-07,Bekasi,casual,975
294,2023-10-10,Tangerang,casual,860
283,2023-08-18,Bogor,casual,820
286,2023-07-22,Jakarta,member,840
282,2023-11-23,Bogor,casual,660
255,2023-09-20,Bekasi,casual,850
277,2023-06-17,Tangerang,casual,835
263,2023-09-11,Depok,casual,800
275,2023-10-30,Tangerang,casual,800
278,2023-07-21,Bogor,member,810
278,2023-11-26,Bogor,member,950
258,2023-07-31,Bogor,member,955
296,2023-07-10,Bogor,member,865
271,2023-09-06,Bogor,casual,910
300,2023-06-12,Depok,casual,930
257,2023-09-18,Bogor,member,845
300,2023-09-03,Bogor,casual,695
258,2023-10-27,Tangerang,member,850
256,2023-08-01,Bogor,casual,900
263,2023-06-05,Bekasi,member,995
259,2023-11-06,Tangerang,member,730
267,2023-08-23,Bogor,member,980
297,2023-11-19,Tangerang,casual,910
278,2023-09-12,Tangerang,casual,840
270,2023-09-30,Jakarta,member,850
267,2023-09-24,Bogor,member,705
257,2023-10-05,Tangerang,member,915
279,2023-10-17,Bekasi,member,915
273,2023-12-24,Bekasi,casual,805
268,2023-09-05,Tangerang,casual,835
263,2023-10-10,Jakarta,member,970
258,2023-10-03,Bogor,member,865
278,2023-10-29,Tangerang,member,670
293,2023-07-10,Tangerang,casual,700
298,2023-08-31,Jakarta,member,945
259,2023-10-24,Bogor,casual,800
298,2023-07-24,Bekasi,member,935
252,2023-12-31,Bogor,casual,860
288,2023-11-07,Bekasi,casual,865
255,2023-12-18,Tangerang,member,855
278,2023-11-21,Tangerang,casual,795
296,2023-08-31,Tangerang,casual,730
284,2023-08-05,Bekasi,member,805
282,2023-08-12,Tangerang,casual,720
265,2023-07-17,Tangerang,casual,935
282,2023-06-13,Jakarta,casual,820
268,2023-07-16,Depok,member,1070
293,2023-08-26,Tangerang,casual,990
283,2023-06-10,Bogor,member,895
271,2023-10-22,Bekasi,casual,890
288,2023-11-01,Depok,member,850
263,2023-10-04,Bogor,member,845
252,2023-06-21,Bogor,casual,850
269,2023-08-27,Jakarta,member,755
268,2023-07-02,Jakarta,member,785
258,2023-12-03,Jakarta,member,865
259,2023-11-20,Depok,casual,800
268,2023-06-19,Depok,member,1035
255,2023-12-21,Bogor,member,840
267,2023-06-23,Bogor,casual,835
267,2023-11-29,Bekasi,member,665
259,2023-06-25,Jakarta,casual,915
267,2023-07-28,Depok,casual,840
284,2023-08-19,Bogor,member,965
269,2023-10-04,Jakarta,member,855
290,2023-10-04,Bekasi,casual,895
264,2023-06-22,Jakarta,member,830
293,2023-09-18,Bekasi,member,930
284,2023-06-22,Bekasi,casual,755
270,2023-07-17,Bogor,member,760
269,2023-07-21,Bekasi,member,1020
287,2023-07-13,Depok,casual,950
273,2023-07-28,Jakarta,casual,940
268,2023-08-17,Bekasi,casual,890
263,2023-09-25,Bekasi,casual,890
255,2023-06-07,Bogor,member,785
255,2023-09-18,Bogor,casual,925
278,2023-09-16,Bogor,member,1015
267,2023-06-18,Depok,casual,835
296,2023-10-31,Tangerang,member,765
281,2023-06-13,Bekasi,casual,815
268,2023-10-28,Depok,member,910
252,2023-09-09,Bogor,member,830
281,2023-10-02,Tangerang,member,745
276,2023-10-28,Bekasi,member,845
278,2023-08-30,Tangerang,casual,825
279,2023-07-22,Jakarta,member,845
350,2023-11-07,Depok,casual,835
335,2023-11-07,Jakarta,casual,750
327,2023-11-30,Jakarta,member,635
345,2023-10-24,Tangerang,member,795
349,2023-11-19,Tangerang,casual,910
322,2023-08-22,Depok,member,780
302,2023-11-29,Bekasi,casual,725
318,2023-10-02,Tangerang,member,790
320,2023-08-15,Tangerang,member,950
322,2023-12-22,Bekasi,casual,870
332,2023-08-24,Depok,member,895
340,2023-12-27,Bekasi,member,915
326,2023-10-12,Bekasi,member,945
306,2023-10-16,Bekasi,member,880
305,2023-08-21,Jakarta,member,790
321,2023-12-14,Bekasi,casual,1075
301,2023-09-22,Tangerang,member,825
350,2023-11-09,Jakarta,casual,1035
303,2023-10-23,Tangerang,casual,935
324,2023-12-21,Bekasi,member,895
307,2023-07-29,Tangerang,member,890
333,2023-11-11,Jakarta,casual,800
312,2023-10-15,Jakarta,casual,810
338,2023-11-12,Jakarta,casual,765
322,2023-12-23,Bekasi,casual,800
346,2023-09-29,Tangerang,casual,1015
322,2023-07-20,Bogor,casual,825
305,2023-12-02,Bogor,member,895
315,2023-10-18,Depok,casual,980
321,2023-07-09,Bogor,casual,685
335,2023-09-08,Tangerang,member,845
312,2023-09-05,Bekasi,member,835
315,2023-07-12,Depok,casual,935
329,2023-08-04,Depok,casual,890
320,2023-11-01,Tangerang,member,815
306,2023-09-13,Tangerang,casual,985
306,2023-11-28,Bekasi,member,770
311,2023-12-08,Bekasi,member,980
310,2023-11-25,Bekasi,member,870
323,2023-11-22,Tangerang,member,820
301,2023-11-02,Jakarta,casual,760
327,2023-11-03,Tangerang,casual,655
326,2023-12-08,Depok,member,855
333,2023-10-26,Bogor,member,790
346,2023-11-08,Tangerang,casual,875
318,2023-11-23,Bekasi,casual,855
343,2023-08-31,Jakarta,member,910
332,2023-10-23,Tangerang,member,840
336,2023-12-31,Bogor,casual,760
326,2023-08-09,Bekasi,member,880
335,2023-11-02,Bogor,casual,745
311,2023-11-27,Bogor,member,945
313,2023-10-25,Jakarta,casual,865
316,2023-08-19,Bogor,member,985
346,2023-07-09,Depok,casual,780
315,2023-10-31,Bogor,casual,790
317,2023-10-21,Depok,member,765
331,2023-11-10,Bekasi,casual,815
301,2023-11-30,Bogor,casual,1020
319,2023-11-07,Bogor,casual,965
329,2023-10-31,Bekasi,casual,695
335,2023-07-19,Depok,member,920
344,2023-08-03,Bogor,member,835
331,2023-08-10,Jakarta,casual,855
331,2023-09-23,Bogor,member,1035
339,2023-07-15,Bekasi,member,825
342,2023-10-29,Bogor,member,840
326,2023-07-27,Bogor,member,905
336,2023-07-09,Bogor,casual,760
315,2023-09-01,Jakarta,casual,785
340,2023-12-01,Bogor,casual,895
333,2023-12-05,Jakarta,casual,760
319,2023-10-07,Depok,member,865
302,2023-11-23,Depok,casual,720
310,2023-08-18,Bogor,member,860
306,2023-11-19,Bekasi,member,810
306,2023-07-06,Tangerang,member,720
343,2023-08-03,Tangerang,member,880
311,2023-09-16,Jakarta,member,1000
309,2023-09-16,Bogor,member,940
306,2023-09-14,Jakarta,casual,895
306,2023-10-24,Bogor,member,695
318,2023-09-01,Depok,casual,850
346,2023-10-13,Tangerang,member,755
335,2023-11-22,Bogor,casual,740
335,2023-12-12,Bogor,casual,855
323,2023-08-19,Jakarta,member,930
342,2023-09-22,Tangerang,casual,890
314,2023-10-04,Bekasi,casual,1050
308,2023-09-19,Depok,casual,820
335,2023-11-19,Depok,casual,960
349,2023-07-26,Depok,casual,930
305,2023-07-28,Tangerang,member,980
326,2023-10-01,Bekasi,casual,905
309,2023-11-24,Depok,member,1020
350,2023-11-02,Jakarta,casual,795
329,2023-10-26,Depok,member,845
318,2023-08-03,Bekasi,member,850
311,2023-07-23,Jakarta,casual,1075
319,2023-07-15,Jakarta,member,900
316,2023-09-20,Bogor,member,920
314,2023-10-22,Tangerang,member,970
340,2023-12-11,Bogor,member,730
350,2023-12-09,Bogor,member,845
329,2023-11-29,Bogor,casual,745
327,2023-12-06,Jakarta,casual,890
347,2023-09-01,Bogor,member,960
335,2023-12-15,Bekasi,casual,950
340,2023-12-21,Tangerang,member,865
